x1,x2,label
4.46701827670144,0.8141372877292257,0.0
-4.140575344786502,-0.4094831626108991,1.0
1.4181515606346002,0.580825323877534,2.0
6.42382070627393,1.3005790713217376,0.0
1.3407368897688938,-3.651715854918245,2.0
-0.7984608874298643,-4.141276976061759,2.0
4.7549282348654,0.12888954988043425,0.0
3.34522474821779,-2.9319906589554887,0.0
0.4076943322187565,-3.5682776339309528,2.0
-1.4565058103709048,-5.347935782546404,2.0
-4.499479142298982,-1.5722212446248343,1.0
-4.268416901618667,-0.6774947456028908,1.0
-2.946999258173053,-0.6046091513802448,1.0
-0.7817282869854482,-3.4815028426742485,2.0
1.9468756182449254,-3.871270141091866,2.0
-1.3193837570819316,-6.073722440599929,2.0
1.3552011445569332,-0.4215642353050159,0.0
-1.5526885295565171,-3.1328210679442954,2.0
-5.410141368330931,2.1072583643631067,1.0
3.2745509009301927,-0.24418905840754546,0.0
-4.063054866623019,0.20697466347789867,1.0
0.6380517137683646,-3.4577117178425096,2.0
4.149673730234282,-0.6309318015388943,0.0
-1.0688921022635147,-5.457419923660628,2.0
1.0613506869562155,0.6651070000418944,2.0
-4.956010349352772,0.28561904893607604,1.0
-4.3624902606344875,-0.041538246043078764,1.0
-2.9734802277336367,2.0244030897578607,1.0
1.09362175166559,-4.333008791824351,2.0
-1.4681291368138871,-1.8466882743265565,1.0
4.435518036405224,0.15593485833186704,0.0
-4.769269210739763,-0.9166872620970368,1.0
0.13469192995099977,-2.570426554317758,2.0
5.145398892367756,-3.980850690469407,2.0
-3.5074726912512704,1.61407763883427,1.0
3.377801407272874,1.3039878449149171,0.0
5.536134032437696,0.1678759234875759,0.0
4.4739349654629095,1.0963982449233276,0.0
0.9007750656108342,-4.185603014576713,2.0
-3.3635808303631483,-0.6704295051310813,1.0
-3.3498332967251927,-5.161788947702227,2.0
-3.369787042036978,0.3678742023019116,1.0
-4.857417887476833,-1.0768823545746615,1.0
-0.34668565846703064,-3.8930988192071614,2.0
-0.26720419281520974,-2.7506891791682886,2.0
5.479351166015318,-2.228865145580623,0.0
-0.27597321959661975,-4.896431164116677,2.0
3.7139722484890427,-0.26099353852690876,0.0
4.336428305443661,-0.41590078448792916,0.0
-4.687275847045623,0.5368905881334166,1.0
-3.314723438228871,-0.7648897066715123,1.0
0.7038652246695088,-4.411019005846379,2.0
0.7532371118937095,-1.7276453296987313,2.0
-3.9477287381618638,0.053087035982753966,1.0
-5.979649878166462,-1.0562041798993236,1.0
-5.785077406043693,1.1940343906394626,1.0
0.9006857177244686,-2.9123168894392095,2.0
-1.304833750702192,-2.309703939780593,2.0
-0.09994781111896964,-1.978810485635861,2.0
0.474062451634065,-2.3329327982326933,2.0
-1.1945487018947896,-5.467044952895572,2.0
4.974304389721061,-0.4822150330183815,0.0
5.648913839762486,2.0365757195009713,0.0
0.43984330039562075,-1.9806523302552337,2.0
-0.10460922898971373,-4.781089779985774,2.0
2.7388991690399314,-1.2354546637299002,0.0
4.114475204610805,0.028644481124851767,0.0
-3.3448050173962587,0.06158779166051953,1.0
4.3686409252686085,-1.3974602540957501,0.0
2.7418363191296278,1.7509748758284365,0.0
-2.4308334035656305,-0.6455514382377385,1.0
-0.21011063136619446,-3.045519686887581,2.0
4.06012318163224,1.7419291228940228,0.0
0.5287067603450686,-3.6244990819802494,2.0
-4.799829092635138,0.23484438298400145,1.0
1.9932799049214869,-0.1532227110613737,0.0
-4.225677634756418,1.1987025978828054,1.0
-1.5069175521104223,0.6496886607974195,1.0
-0.3097911105715262,-3.2531219809415393,2.0
2.5922077209970307,-0.23988648691171255,0.0
-3.557440336332439,2.432805998556316,1.0
0.6219904764704591,-2.3948727744356293,2.0
-6.511884772388403,-0.8110443079077425,1.0
-0.09550247641642451,-3.3752541434737102,2.0
0.2230454200103525,-4.756359902909394,2.0
5.16899812685532,0.5854249838112945,0.0
-0.009957587705428483,-1.9904224320572208,2.0
-2.0885659404421473,-8.261175587771891,2.0
-3.8562111678915247,-0.5551935109366531,1.0
3.332162391853584,-1.583535948115715,0.0
4.061200532907447,-0.6337493731227116,0.0
-4.090720768086952,-0.1400739841305431,1.0
5.146577904062399,1.2508884791653887,0.0
-1.8017208521292307,-2.2896234537788445,2.0
-3.841108204672621,0.49354525429824164,1.0
1.2998150923835021,-4.0486458815141555,2.0
-3.3124511706137296,1.0682622304632425,1.0
-0.24737802708446888,-8.555888985118871,2.0
3.56385924801976,-1.0259826576131743,0.0
2.1372694224262743,-0.3684723738972798,0.0
-5.625832327424665,-0.1848265253652434,1.0
-2.4237221289793776,0.2371071516168758,1.0
-3.715263669901402,0.25605728687636753,1.0
3.5850250592926938,-1.0681516803435347,0.0
4.674625562461654,0.44556367901888294,0.0
4.491108198095852,1.206282845647106,0.0
0.5806756682349512,-3.4488008218324433,2.0
-3.285865174372798,-0.37255710294707256,1.0
0.9795782951192769,-5.877120109154547,2.0
2.4700663938471923,0.15776256747053252,0.0
3.3712368430702453,-0.9371959668722035,0.0
-0.7066432174856707,-4.676485604631475,2.0
-0.49426256626285897,-3.3643265523795334,2.0
-0.3229979065325011,-3.811186950623199,2.0
4.337309147795289,1.1234671118107424,0.0
-0.7336760118518606,-4.006885715616865,2.0
3.8596171804567536,-1.6288960104683174,0.0
-3.5381789242790003,0.7615750757611948,1.0
2.141802389967804,-0.4003440011837639,2.0
3.4049858996900957,-0.1291423201923042,0.0
4.536669206579064,-0.22292009380358482,0.0
0.24920499457307943,-3.4335115063779136,2.0
-3.8388072823407593,-0.08962191315355966,1.0
3.0238016556698764,-0.3323274531248492,0.0
3.058622432131768,1.650941449139462,0.0
-0.08210910837088443,-5.057118754914351,2.0
4.5229464709045795,1.5054140508130738,0.0
2.3587377861237364,-0.6074059546684424,0.0
2.970609663701711,0.7529671318987767,0.0
3.418778830647093,2.3781586034361437,0.0
3.3527353933541897,-0.8482121003942886,0.0
-2.9571370514116433,-0.0804042133539822,1.0
5.3077306627651035,-0.19814161638857664,0.0
3.084094370586607,0.19326231387749948,0.0
-4.034561312817415,-0.21646327641067975,1.0
5.3569653608648835,1.512447732086929,0.0
0.6780787328511373,-1.25011367264161,2.0
3.7925977953854524,0.6000553489089583,0.0
-0.5910658583318641,-4.156208836390927,2.0
3.0442796866587973,-0.8968579646354529,0.0
-6.328894287973463,0.1863913302026139,1.0
-3.349492991086205,0.4836652614600413,1.0
-1.2486482651781377,-3.7690033020415856,1.0
-2.888801416237118,-2.048282862471447,1.0
0.580607604678746,-4.232179914033862,2.0
-2.29350192941344,-3.3485834266032537,2.0
3.636683711550009,0.3239196724202735,0.0
5.550315963404916,0.3732485089461229,0.0
-4.279741419224359,-0.7206382953378052,1.0
-0.46605094725930324,-4.088096147670643,2.0
-5.675972728953165,0.7142298260303683,1.0
2.1336205352296442,-1.925220656342461,2.0
1.829318955194695,-3.9651114556007157,2.0
-4.087599594110268,1.778954982090367,1.0
-4.22175038344134,-0.5261302769215223,1.0
-4.313160963841634,1.0547079496781953,1.0
2.8732623067075687,-2.29698910337071,2.0
-4.0714871295478785,0.7104329914872818,1.0
-5.388313326162536,0.34861469563914416,1.0
2.7130676775435396,-1.6199679302025953,0.0
0.5401659571482935,-5.430044337436675,2.0
1.2028221252072244,-5.207178381464981,2.0
-5.649491058260488,0.21366500905217764,1.0
-0.7867524902781484,-5.308959562481662,2.0
-5.576358746976206,-0.6198575105461881,1.0
0.6231502494090208,-4.965224012828633,2.0
5.01121129301476,0.11754038107374788,0.0
0.014740398645403855,-4.4254793252109845,2.0
3.3861093038292855,0.18712579150796457,0.0
1.2948358226069236,-5.310971279875247,2.0
-2.7754328380861617,0.212100166178671,1.0
3.1667724532437926,-1.2589501771938065,0.0
0.1465393107259604,-5.25251443186777,2.0
-3.8497340855675026,0.7139451622830526,1.0
3.701333724745278,-1.1275396443134527,0.0
-3.103210436913178,-2.117231010897162,1.0
4.0667461726432945,0.5125272201397937,0.0
6.039553754618736,-1.4921869864782007,0.0
3.009754300595305,1.7110528107762275,0.0
-3.2446609113240643,-5.3235311593732915,2.0
-3.66140352564791,0.950536479953332,1.0
-0.7179892078083889,-4.998484051097115,2.0
3.100401814508364,0.4479916559503578,0.0
-5.311222445029379,-0.4149772257411492,1.0
-4.868352937375051,-1.4646147731219255,1.0
4.09026066030201,-2.031792846877016,0.0
0.7132282727204915,-3.410306680919819,2.0
-1.1084624971162453,-4.253955749756811,2.0
-2.4637579105487863,-0.2555187253277199,1.0
2.263616762585158,-2.5069687274640717,0.0
-7.196790441427992,0.11215621597445552,1.0
5.805628329693588,-0.373155228932155,0.0
2.9045262145979454,-3.1620278493955136,2.0
4.807037117569394,0.8624923162389587,0.0
-0.5748567354576638,-4.58933498309287,2.0
-2.237538034742073,-5.500258233341606,2.0
-5.939177450393968,0.6913847578740457,1.0
2.8863432576048043,-1.2069026201604593,2.0
3.0767173442054605,-0.439160404957299,0.0
-2.4686686460888354,-0.36489055749397603,1.0
0.313747298806771,-4.5061020746126275,2.0
7.261405884345846,3.13362974546584,0.0
-4.047713225314703,1.5112876941896338,1.0
0.9120550535139089,-3.710533016239697,2.0
-4.911059790508364,-1.46954261114344,1.0
-3.3648639197170027,-1.197257040151617,1.0
2.692613633961801,-1.858794154015621,0.0
-4.3822105341942805,1.4452149276727164,1.0
3.897443557029561,-1.2226419344338,0.0
2.851154086377553,0.8283484878116611,0.0
3.534875629839848,0.3402390463985755,0.0
4.7594109451562145,1.8150582874300436,0.0
4.364726669257333,0.33277235998449695,0.0
-0.9083035359164968,-4.385310980895709,2.0
-2.7663050840118997,2.2704393057514958,1.0
-5.540941772512351,-1.0290614841204757,1.0
2.302063260881761,-0.6543341311963671,0.0
-0.23650662486912424,-3.492243064813349,2.0
-0.603282593662635,-5.613240721573606,2.0
-4.816983216756668,-0.8863176474800547,1.0
-0.7623950292156866,-6.665322673583548,2.0
5.465358859628297,-1.3009776783674565,0.0
-5.2915416735022625,-0.0146943206685905,1.0
-1.4984921147402128,-5.47425744249299,2.0
4.280560449411502,-0.17254431413807678,0.0
-3.6098662257070204,-0.4031069208025835,1.0
-2.686850712430416,-0.9449312845685313,1.0
1.9858848646720955,0.2214699120302891,0.0
2.0084929370673317,-0.25267024588754505,0.0
-4.671800418707462,3.285459387052947,1.0
-1.3723230844898513,-3.597799342876839,2.0
4.746248526986625,1.6517411864202347,0.0
5.073087835117207,-0.4690730098497585,0.0
-4.1157433086391535,2.1152993381336964,1.0
-4.3202652092607465,-0.006300819176808081,1.0
4.244094223164844,-1.1350995715266157,0.0
5.703799779640367,0.2512289379639937,0.0
4.312063240780018,1.3145609100422422,0.0
-0.8770461178195506,-3.0804992430674907,2.0
1.4713058019255492,-1.6515429872636498,2.0
-5.731417367524675,-0.9096276440592831,1.0
-4.808727629877715,-1.2495913907859393,1.0
0.7504229035409011,-3.592571866512183,2.0
-3.169487776479763,0.32852445816272347,1.0
-5.041870691480286,-1.31903001389854,1.0
1.2079517933427157,-3.187550070314307,2.0
-3.7027570873853533,0.33844887054198125,1.0
-0.8475435698689405,-5.5663708840181005,2.0
1.4608578483095522,-5.521830948065306,2.0
5.142587915090808,-0.9480249496120009,0.0
5.704433420599921,0.25403013601284186,0.0
-0.6078847775349561,-5.876094950843209,2.0
0.015127734396445214,-3.8092585429064365,2.0
-5.66242839709181,0.544616563306199,1.0
2.9335879588559046,-2.581413675579739,0.0
-2.2621858111662436,-1.4555892657493594,2.0
-7.637526077665765,0.38790948070797615,1.0
-5.6349172575935444,0.6685652166386263,1.0
3.397609264696437,-0.5239789316026826,0.0
0.44552959308486806,-4.612348264745383,2.0
-4.100548030782504,1.5648123816593669,1.0
-4.860179936926793,0.528089620214877,1.0
-1.3124743396245413,-7.536598584935878,2.0
-3.152850786225947,-2.139846580847016,1.0
-1.5279117493397012,-6.065091142401693,2.0
4.334257686357721,-0.6288821284737427,0.0
5.876908132204385,-0.7171216376778009,0.0
3.32851663346884,2.037968876767417,0.0
-0.45236699184540086,-5.233757803404259,2.0
3.1978401142767927,-0.5400944990297862,0.0
-3.0023873567792605,-3.278899272546236,1.0
4.824422697916965,-1.522267906546552,0.0
-1.1461369638719616,-2.5563544987424596,2.0
-5.308918077935452,-0.5322333637712805,1.0
3.4417400719140945,-0.69294859783141,0.0
3.9237546255844387,-1.4803383109312773,0.0
1.356106451662277,-4.146589408508852,2.0
-3.730011548171724,1.1001857254365033,1.0
4.641948078037741,-0.48594993633361017,0.0
4.049382641722735,-0.25390567682559745,0.0
-3.859345691153737,2.797926514135654,1.0
3.8922569635705417,0.9079721323697716,0.0
2.8145196545140445,-0.7087428711157433,0.0
-1.1875728160635686,-4.639555705613391,2.0
-4.305506804010678,1.107090234961483,1.0
4.250956793245491,1.7182892957151128,0.0
5.034503406312319,-0.07551609164417072,0.0
-3.884433968534386,-0.44865054071136345,1.0
-0.04821722361549474,-5.457872927391122,2.0
2.4837187350430767,0.6268274452692534,0.0
1.679050902041817,-1.3302400853281826,0.0
0.07274860302900046,-4.239945395811439,2.0
2.2332697628039906,-0.21518108859498364,0.0
3.751639082861846,-1.3692329398558734,0.0
1.3890861065900943,-4.103025651944009,2.0
0.8540704901199891,-3.4230620227062603,2.0
-1.9327470148028527,-6.0300696611674125,2.0
-3.7681220740923926,-0.7362581959998438,1.0
-4.565918382261422,-0.5011285542460173,1.0
-3.401233909995592,0.49366609833910235,1.0
-4.184270157257385,1.0300846593645057,1.0
3.6882821559454424,0.28263278722423524,0.0
4.946272268371118,0.26100170168837755,0.0
-0.06824951775936983,-2.904364653072947,2.0
-1.0072456780886647,-5.820257536962384,2.0
-4.537092528518454,-0.5372113781614486,1.0
-4.351183922492881,0.9210963658053056,1.0
0.4192302667253323,-4.250065523294237,2.0
4.395869693446425,-0.28252147519217696,0.0
-0.18643853570582242,-3.7250398795341644,2.0
-0.18522387294498815,-3.48885427499871,2.0
3.426607545285598,-0.5404015236880394,0.0
-1.518240628068424,-4.195741480447795,2.0
2.4909788416920584,-0.5839091909873114,0.0
3.603806210541784,-0.24025950623619974,0.0
0.03367708207700293,-4.475230098410668,2.0
-5.528068087322238,1.8387903686349207,1.0
6.0835551805121915,0.12271574657260775,0.0
5.9939020245193255,-0.08678798113899566,0.0
2.8159949712801557,-4.870560673794007,2.0
0.29856731713446844,-5.383233409454601,2.0
0.2266876359386239,-4.366223956902093,2.0
2.6201598639364594,-1.5304452678349223,0.0
4.372701937885389,2.1359194432830244,0.0
-3.5493475125133833,0.14298330317761204,1.0
4.266380780579711,0.8489851649257418,0.0
-5.953858843641034,1.4840022957609744,1.0
1.4901257518246724,-7.071117833459338,2.0
-2.54858079732388,0.5193630795696245,1.0
1.6570522542575774,-2.9152994118569424,2.0
4.947347237108289,-0.08482411727857403,0.0
-3.823044734667483,0.8541304434277788,1.0
-1.0168191189346663,-3.2650216248186847,2.0
4.468593970013238,-0.7656417314291192,0.0
2.7916421024174833,-1.4682134296709475,0.0
4.3382506540147,-0.09501368549567957,0.0
-1.2805998129863472,-4.5821244164024755,2.0
2.496766961186757,-1.315787484679961,0.0
-1.7769008954229901,-2.70748764924039,2.0
1.5930906051380398,-4.838099989756316,2.0
-4.507739633553121,-1.0127101653491386,1.0
-4.478839644272351,0.5726257350105557,1.0
4.702786042461671,-0.5047910609459656,0.0
3.3751670422974223,-0.478109941387915,0.0
-4.216090950699441,-1.262272022151403,1.0
4.863493182454622,-0.3632388205307221,0.0
-4.275541815387319,2.45842235654321,1.0
0.15895484341553667,-7.216971689093526,2.0
3.982378929036679,0.021618902664843787,0.0
-3.9433988736986683,2.251143962768336,1.0
-2.7580892968286475,-0.41925152516204656,1.0
-1.4180320304059337,-3.2955058547988525,2.0
5.263480443571073,0.5296675629087517,0.0
2.674979319190298,0.016892138347209387,0.0
-5.639489377434699,-1.1606024322326824,1.0
-2.0177469318001675,0.23889020226932048,1.0
2.6532373375778704,-1.2679994926966651,0.0
2.31678643185453,1.8053965250631347,0.0
1.370666076117218,-3.647805191109553,2.0
4.807683805813247,1.2649108275740328,0.0
-3.9339908739479195,0.5702354380394973,1.0
0.8157254484323218,-3.9324264777151807,2.0
-6.229210484314576,1.199477047472219,1.0
4.951157737527125,0.9228610151518395,0.0
1.9555027258823396,-3.870707471230546,2.0
-2.7768235811823097,-0.45428665787013356,1.0
3.10742289825062,-0.09363875166568227,0.0
-4.02453521643233,-1.6925469700103766,1.0
5.76103002614638,-2.0139729688717227,0.0
-1.888253715660003,-4.780485497447195,2.0
1.3352275431501353,-3.2019497989286756,2.0
-5.233121653142514,0.3991666240380668,1.0
-2.833403809491868,-0.2424750755541074,1.0
-4.690910546547729,-1.6122585737532809,1.0
-4.328101408336576,-0.1804229605801136,1.0
2.880039939304503,0.5670769818562561,0.0
-0.6771876750723748,-6.258518974868626,2.0
4.553532631711268,-0.5240943247638773,0.0
-1.9191137804094738,-2.208019934307718,2.0
3.5571068034291184,-1.3949510620190235,0.0
-1.0122107353737286,-4.91695603600494,2.0
3.8962323237291,-0.3831151008872469,0.0
-4.73674288668511,0.0022332641224992456,1.0
-0.6640330855807476,-4.473880817609519,2.0
6.29625190443405,-0.8414758495073025,0.0
-1.079221127906585,-6.41798471761204,2.0
5.361644883628212,0.6238296900955072,0.0
-4.108146690748448,0.39597019618564827,1.0
-2.777788693646195,-1.495805291063259,1.0
3.6957452868700247,-0.5965318571849232,0.0
-4.559901929342053,-0.3795581336725127,1.0
2.268848748194617,-5.153045127535339,2.0
1.8601593446077083,-4.3574069158924145,2.0
-3.6696959779318186,-1.2268040213605904,1.0
3.199771878978392,-0.152792991893756,0.0
-0.6650677066733913,-1.1856479874535841,1.0
-3.9090202586157674,0.0558612412332089,1.0
5.644945688955123,0.6970984662534314,0.0
-1.0676287552715764,-5.303187556963055,2.0
-0.7820858229242138,-5.91847741690034,2.0
-6.943632154375324,-1.2535399754245247,1.0
-4.903255556625942,0.5703467411126072,1.0
-0.9841345221118554,-4.6683427913628,2.0
-4.035002716408262,-1.5022400229339472,1.0
2.1339473368504733,-4.578952271680036,2.0
-2.9295686423032015,1.6792545391599947,1.0
-4.884787017067036,0.6595471125304815,1.0
3.2319702841480433,1.017678218562632,0.0
2.437627589777877,1.0223405488767792,0.0
0.7875544305050313,-2.6913140308290586,2.0
4.467629537705315,2.0412318066217843,0.0
1.8223120146654233,-3.205861387331204,2.0
0.05346279439401119,-5.052784909691881,2.0
2.726526387220011,-0.7507039977692962,0.0
1.5360089143699662,-5.805448997233629,2.0
1.954035496350234,-0.5092885198141124,2.0
3.2264498608504915,-0.6883096816546255,0.0
4.040179204642131,-2.674732486483132,2.0
4.77805988534892,1.1560175366606922,0.0
5.776827592698311,2.167331099848246,0.0
3.6161609727312176,1.0488923281797282,0.0
-2.1307661960703213,-1.1618491231193844,1.0
-4.196018757215011,-1.9180972485226149,1.0
-3.2936491877607197,-1.3340914901331316,1.0
1.840654494389626,-3.8955213092530907,2.0
-5.143330393863655,0.3793985444802592,1.0
4.818434664350111,-0.30399499186966816,0.0
-1.6405935182316067,-3.821976286598922,2.0
1.3597998998763947,-2.634415812978279,2.0
0.26902774062972934,-6.03643457113007,2.0
0.6335414691423485,-3.5919027947560473,2.0
-0.5155650386168338,-6.084926761768503,2.0
2.88957869317726,-1.0635491101241152,0.0
-0.24425805108143006,-4.586812467061587,2.0
-2.322863313039684,-0.538124985124216,1.0
4.086481845657375,-0.2428446587526213,0.0
-4.597711807958745,0.4875399804848495,1.0
1.7485261700198125,-1.3546129182423314,2.0
2.668549176414359,1.3606304460660283,0.0
1.4251795721684557,-2.7820743914415482,2.0
-4.212667000912873,-1.2033455249015943,1.0
-4.923662341368603,3.507627575164538,1.0
-0.412725970915355,-2.653200667601863,2.0
-5.559238252782817,0.024590798274189418,1.0
2.7354260030541964,-1.3687641360700207,0.0
3.7744770819111797,-0.03973142730428886,0.0
2.22898508589264,-0.27735108052949614,0.0
-1.8084009319176697,-3.90749666091337,2.0
4.315544729832006,1.5393100467745024,0.0
-0.3009891122992976,-6.708128751720767,2.0
0.12899518723643372,-7.050931612731732,2.0
4.258673111505815,2.4107565395661434,0.0
2.3694952205326185,0.5581927195277252,0.0
5.1422506218337585,1.0705101846964464,0.0
-2.1914593645799787,-3.416037888778345,2.0
-0.9908865446149624,-4.239934259310342,2.0
5.646537454963335,0.5315728914204477,0.0
-0.47313375149862186,-7.14489473745243,2.0
-4.27514639051214,0.42826398747300587,1.0
0.08716750458616529,-3.8782357420033553,2.0
-2.7727409700801826,0.05748131303434517,1.0
-5.822055630726402,-1.8912869342578156,1.0
4.51263715883106,0.3503050730584619,0.0
5.580143394289252,-0.9125159549902011,0.0
-3.37030869295398,-0.6845344804280783,1.0
4.260819976710838,1.0230419714009376,0.0
3.1762779983852854,-2.70470299971146,2.0
2.4169200414859024,-3.55355658328591,2.0
3.817232686663645,-0.1370470003135763,0.0
1.0457987055003803,-2.1437189188193884,2.0
4.562132598111341,0.24197936779977688,0.0
0.8131292067219165,-2.6471715612187072,2.0
2.086523000430631,-3.146141325062082,2.0
-1.511941281265664,-2.359917412258478,1.0
0.05233258901616203,-3.9101129417412652,2.0
-3.319897148458636,-1.838871858638859,1.0
-2.7256484426954097,0.35767373925744367,1.0
0.24789702561270638,-2.7842531817094565,2.0
0.14434083006829723,-3.230405641741081,2.0
-3.1358242968788645,1.4600253907056708,1.0
4.024879765865783,0.21355313262836922,0.0
-4.576786829567915,1.1852893360903585,1.0
-4.789397396751993,-0.03689279249285299,1.0
-2.6142513581582265,-1.2924385619024028,1.0
-0.32353540757307236,-2.6139521044578675,2.0
-1.4723613849549786,-4.36208876371628,2.0
-3.3243179976836403,0.6524972775524273,1.0
4.18887819515362,0.31373760763816116,0.0
3.4424120459612313,-2.042586821387736,0.0
3.600248269447471,-4.114377768443173,0.0
3.4134213301400425,-0.5620751916466887,0.0
-3.121456442527844,1.2467744995569614,1.0
-0.721303018809391,-4.050494141240647,2.0
-4.78658271246323,0.9540926433256327,1.0
-3.898027282776957,0.5386556468017282,1.0
5.060050824762978,-2.4537550097146017,0.0
-3.6668021932177677,-2.489279206970598,1.0
3.959919986096928,0.1947128216554155,0.0
