2.058306336402893066e-01,2.537730932235717773e-01,2.537730932235717773e-01,1.638993918895721436e-01,1.620374023914337158e-01,7.900935411453247070e-02,4.966277256608009338e-02,4.533958807587623596e-02,7.854458689689636230e-02,2.231422066688537598e-01,1.314984560012817383e-01,2.537730932235717773e-01,2.259958088397979736e-01,1.703856438398361206e-01,2.537730932235717773e-01,2.537730932235717773e-01,4.447488859295845032e-02,2.974990010261535645e-02,2.292081117630004883e-01,1.307241916656494141e-01,1.320911496877670288e-01,1.653321683406829834e-01,9.539882838726043701e-02,1.275399923324584961e-01,7.516451179981231689e-02,2.537730932235717773e-01,2.537730932235717773e-01,4.240690544247627258e-02,1.581062078475952148e-01,2.149713635444641113e-01,2.386829853057861328e-01,7.936242967844009399e-02,5.543090775609016418e-02,7.904606871306896210e-03,1.996010728180408478e-02,3.856759145855903625e-02
2.038822174072265625e-01,1.475003212690353394e-01,1.741448044776916504e-01,9.299854934215545654e-02,2.420765459537506104e-01,1.202335208654403687e-01,6.797814369201660156e-02,9.393039345741271973e-02,1.486564129590988159e-01,7.985717803239822388e-02,4.691409319639205933e-02,8.278298377990722656e-02,2.420765459537506104e-01,2.420765459537506104e-01,2.420765459537506104e-01,6.113803014159202576e-02,1.142724752426147461e-01,4.223950207233428955e-02,6.012267991900444031e-02,2.334761470556259155e-01,3.601101413369178772e-02,1.362096220254898071e-01,1.427861154079437256e-01,9.228093177080154419e-02,1.990848183631896973e-01,1.542387902736663818e-01,2.420765459537506104e-01,1.960708200931549072e-01,1.800539642572402954e-01,1.827179342508316040e-01,1.948813796043395996e-01,1.876697093248367310e-01,2.420765459537506104e-01,1.916597038507461548e-01,2.293562889099121094e-01,1.580978631973266602e-01
7.702007889747619629e-02,1.440727412700653076e-01,2.881188094615936279e-01,2.436262816190719604e-01,9.351059794425964355e-02,1.076496858149766922e-02,1.193109434098005295e-02,2.426296845078468323e-02,0.000000000000000000e+00,3.438052907586097717e-02,0.000000000000000000e+00,3.962301090359687805e-02,6.119486317038536072e-02,8.221327513456344604e-02,5.566113069653511047e-02,5.774576589465141296e-02,1.569484621286392212e-01,1.280121356248855591e-01,2.348404675722122192e-01,1.740999221801757812e-01,1.042311340570449829e-01,2.731934562325477600e-02,2.357665151357650757e-01,2.881188094615936279e-01,2.357494533061981201e-01,2.775289714336395264e-01,2.881188094615936279e-01,0.000000000000000000e+00,4.700952023267745972e-02,1.123564839363098145e-01,2.060555815696716309e-01,2.881188094615936279e-01,2.881188094615936279e-01,2.881188094615936279e-01,2.789655700325965881e-02,4.748260602355003357e-02
1.527929157018661499e-01,2.405777871608734131e-01,1.437041759490966797e-01,2.405777871608734131e-01,2.405777871608734131e-01,7.623970508575439453e-02,3.707416728138923645e-02,3.913641721010208130e-02,3.003195673227310181e-02,1.721424311399459839e-01,1.079243049025535583e-01,8.752661943435668945e-02,2.405777871608734131e-01,2.405777871608734131e-01,1.281079500913619995e-01,1.310923099517822266e-01,9.850856661796569824e-02,2.405777871608734131e-01,1.098897755146026611e-01,1.403825432062149048e-01,6.796488165855407715e-02,1.301543712615966797e-01,2.405777871608734131e-01,2.134984284639358521e-01,9.783264994621276855e-02,1.149597838521003723e-01,5.289231985807418823e-02,1.787484884262084961e-01,1.883569955825805664e-01,1.678877770900726318e-01,1.170782074332237244e-01,2.405777871608734131e-01,2.180464416742324829e-01,1.789791435003280640e-01,1.408265978097915649e-01,2.405777871608734131e-01
2.469253689050674438e-01,2.190779745578765869e-01,2.887455187737941742e-02,3.281889855861663818e-02,5.907753854990005493e-02,3.446644544601440430e-02,2.485596686601638794e-01,2.485596686601638794e-01,1.331550329923629761e-01,1.829761564731597900e-01,5.737403780221939087e-02,4.031141102313995361e-02,1.088742017745971680e-01,1.447524428367614746e-01,2.485596686601638794e-01,2.485596686601638794e-01,2.439974248409271240e-01,7.594209909439086914e-02,7.995012402534484863e-02,1.093247011303901672e-01,2.803936414420604706e-02,2.682751789689064026e-02,1.322071999311447144e-01,1.967323273420333862e-01,2.485596686601638794e-01,2.485596686601638794e-01,1.253163665533065796e-01,1.499646753072738647e-01,1.361397802829742432e-01,9.284924715757369995e-02,2.289066910743713379e-01,2.485596686601638794e-01,2.485596686601638794e-01,1.630192995071411133e-01,1.039792001247406006e-01,6.918356567621231079e-02
1.624274849891662598e-01,8.872314542531967163e-02,1.780692189931869507e-01,2.412073463201522827e-01,2.412073463201522827e-01,2.406180500984191895e-01,1.068493872880935669e-01,1.405401974916458130e-01,7.314474135637283325e-02,2.412073463201522827e-01,9.965991228818893433e-02,7.498470693826675415e-02,1.905089318752288818e-01,1.066491752862930298e-01,1.743066757917404175e-01,2.412073463201522827e-01,2.412073463201522827e-01,1.249799728393554688e-01,8.755188435316085815e-02,7.035022974014282227e-02,2.190355658531188965e-01,2.179630845785140991e-01,2.412073463201522827e-01,1.750806272029876709e-01,1.027428880333900452e-01,1.151179000735282898e-01,1.331949681043624878e-01,1.026158630847930908e-01,1.771193146705627441e-01,6.855767220258712769e-02,1.644704788923263550e-01,2.412073463201522827e-01,2.412073463201522827e-01,8.451102674007415771e-02,5.924776941537857056e-02,1.850605942308902740e-02
1.717086881399154663e-01,2.040282040834426880e-01,2.339028269052505493e-01,2.339028269052505493e-01,1.356649398803710938e-01,7.305964082479476929e-02,1.108088493347167969e-01,3.995412960648536682e-02,3.360010311007499695e-02,2.339028269052505493e-01,1.121145710349082947e-01,8.893499523401260376e-02,1.670650243759155273e-01,2.127231806516647339e-01,2.339028269052505493e-01,1.593951582908630371e-01,6.777757406234741211e-02,1.138468533754348755e-01,1.985430270433425903e-01,1.903958916664123535e-01,1.466696560382843018e-01,1.210998818278312683e-01,2.249033302068710327e-01,4.719579592347145081e-02,9.129279106855392456e-02,2.339028269052505493e-01,2.147785425186157227e-01,2.339028269052505493e-01,2.201025336980819702e-01,2.244115322828292847e-01,1.613058596849441528e-01,1.557746678590774536e-01,5.989222973585128784e-02,6.448399275541305542e-02,1.743134260177612305e-01,1.376025080680847168e-01
3.926238790154457092e-02,7.852547615766525269e-02,2.114220857620239258e-01,8.144108951091766357e-02,2.358773201704025269e-01,5.335442349314689636e-02,1.403707824647426605e-02,4.759852215647697449e-02,4.890712350606918335e-02,1.659789383411407471e-01,2.358773201704025269e-01,2.358773201704025269e-01,1.781438887119293213e-01,2.358773201704025269e-01,1.854335367679595947e-01,1.389881968498229980e-01,1.237263903021812439e-01,1.156152263283729553e-01,2.250203639268875122e-01,2.358773201704025269e-01,1.683001518249511719e-01,1.399661451578140259e-01,6.455713510513305664e-02,1.455207914113998413e-01,2.358773201704025269e-01,2.119280397891998291e-01,1.633540242910385132e-01,2.358773201704025269e-01,2.358773201704025269e-01,1.635324209928512573e-01,1.566032469272613525e-01,1.522918194532394409e-01,1.492071002721786499e-01,1.107670739293098450e-01,1.294479817152023315e-01,1.589049547910690308e-01
1.251324713230133057e-01,1.609035879373550415e-01,1.283584684133529663e-01,1.192721799015998840e-01,2.182980626821517944e-01,2.418400198221206665e-01,2.291822433471679688e-01,2.418400198221206665e-01,1.283915638923645020e-01,1.460788995027542114e-01,8.013895899057388306e-02,1.112089529633522034e-01,8.292196691036224365e-02,5.815915763378143311e-02,8.510884642601013184e-02,1.753330826759338379e-01,2.418400198221206665e-01,2.370380908250808716e-01,8.206014521420001984e-03,2.091510221362113953e-03,6.225088611245155334e-02,1.676047295331954956e-01,2.418400198221206665e-01,2.418400198221206665e-01,2.418400198221206665e-01,5.153530463576316833e-02,3.712535602971911430e-03,6.767360866069793701e-02,1.134447008371353149e-01,1.534873396158218384e-01,6.770002841949462891e-02,1.751721948385238647e-01,2.418400198221206665e-01,2.418400198221206665e-01,2.418400198221206665e-01,1.707749217748641968e-01
3.418010845780372620e-02,6.669931113719940186e-03,2.234658747911453247e-01,1.022156402468681335e-01,2.947999238967895508e-01,2.947999238967895508e-01,1.482135057449340820e-01,4.909592866897583008e-02,1.308670733124017715e-02,4.737147173727862537e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.331211626529693604e-01,2.870270311832427979e-01,2.947999238967895508e-01,1.585427112877368927e-02,0.000000000000000000e+00,3.154433891177177429e-02,3.679989278316497803e-02,2.392299473285675049e-02,9.412709041498601437e-04,3.175215423107147217e-02,2.192857861518859863e-01,2.017119079828262329e-01,1.075845733284950256e-01,4.392771795392036438e-02,6.392462551593780518e-02,1.070326492190361023e-01,1.705734431743621826e-01,2.098287194967269897e-01,2.947999238967895508e-01,2.947999238967895508e-01,2.947999238967895508e-01,2.947999238967895508e-01,1.013543456792831421e-01
2.493626028299331665e-01,2.493626028299331665e-01,1.876156479120254517e-01,4.804576560854911804e-02,1.355164945125579834e-01,9.374990127980709076e-03,6.913102418184280396e-02,4.940861091017723083e-02,2.440560609102249146e-01,1.367054730653762817e-01,1.494549214839935303e-01,7.541841268539428711e-02,8.955603837966918945e-02,2.493626028299331665e-01,2.493626028299331665e-01,1.479729861021041870e-01,5.110103264451026917e-02,7.807276397943496704e-02,9.175257384777069092e-02,1.644318103790283203e-01,1.067919731140136719e-01,1.251806467771530151e-01,2.493626028299331665e-01,2.493626028299331665e-01,2.493626028299331665e-01,1.005360037088394165e-01,6.906008720397949219e-02,6.418907642364501953e-02,1.367581486701965332e-01,1.585918813943862915e-01,2.493626028299331665e-01,2.493626028299331665e-01,1.530150622129440308e-01,2.339587658643722534e-01,1.085616350173950195e-01,1.302536725997924805e-01
8.996985107660293579e-02,3.108910098671913147e-02,7.542080432176589966e-02,1.055624037981033325e-01,2.454813569784164429e-01,1.950648576021194458e-01,2.004668712615966797e-01,6.865649670362472534e-02,8.020498603582382202e-02,1.500753611326217651e-01,1.215688735246658325e-01,2.087825387716293335e-01,2.253254801034927368e-01,2.269139736890792847e-01,9.654381126165390015e-02,2.908530458807945251e-02,1.165637150406837463e-01,1.405908614397048950e-01,4.342488572001457214e-02,1.950489133596420288e-01,7.789865136146545410e-02,1.727018952369689941e-01,2.018720954656600952e-01,1.842785477638244629e-01,2.454813569784164429e-01,9.082432091236114502e-02,1.141282394528388977e-01,1.668237298727035522e-01,2.206567227840423584e-01,2.220682501792907715e-01,2.392974644899368286e-01,2.454813569784164429e-01,2.454813569784164429e-01,1.376319527626037598e-01,1.210395395755767822e-01,1.688392907381057739e-01
2.588748037815093994e-01,2.588748037815093994e-01,9.356064349412918091e-02,7.506294548511505127e-02,5.714841187000274658e-02,3.280699998140335083e-02,9.601508826017379761e-02,1.956386715173721313e-01,2.588748037815093994e-01,2.588748037815093994e-01,2.543675601482391357e-01,2.534371614456176758e-01,7.441978901624679565e-02,9.554146975278854370e-02,9.873145073652267456e-02,2.588748037815093994e-01,2.588748037815093994e-01,1.423684209585189819e-01,7.857032865285873413e-02,7.549096643924713135e-02,1.450300961732864380e-02,5.759350582957267761e-02,1.161228418350219727e-01,1.021268293261528015e-01,1.899569928646087646e-01,1.581011861562728882e-01,2.334257066249847412e-01,2.217553704977035522e-01,1.790494769811630249e-01,2.221589535474777222e-01,9.316678345203399658e-02,3.308886662125587463e-02,9.155049175024032593e-02,1.114225387573242188e-02,1.276291012763977051e-01,1.949957460165023804e-01
2.129474282264709473e-01,4.790461435914039612e-02,2.120336145162582397e-01,6.624323129653930664e-02,2.007753998041152954e-01,1.031713336706161499e-01,1.395468860864639282e-01,8.646131306886672974e-02,1.056311205029487610e-01,2.016104012727737427e-01,1.127551794052124023e-01,1.394648402929306030e-01,1.876570582389831543e-01,1.988712549209594727e-01,1.223078370094299316e-01,2.429361790418624878e-01,2.429361790418624878e-01,9.757301211357116699e-02,2.429361790418624878e-01,2.429361790418624878e-01,2.429361790418624878e-01,5.115733295679092407e-02,2.429361790418624878e-01,1.159920990467071533e-01,1.411695927381515503e-01,2.151720821857452393e-01,8.331050723791122437e-02,9.355986863374710083e-02,6.109247356653213501e-02,4.004577547311782837e-02,1.583862006664276123e-01,1.259807795286178589e-01,2.429361790418624878e-01,2.429361790418624878e-01,1.419764459133148193e-01,7.284849137067794800e-02
2.295262366533279419e-01,6.765291839838027954e-02,6.618180871009826660e-02,1.141888555139303207e-02,1.102473288774490356e-01,1.087497472763061523e-01,2.295262366533279419e-01,2.295262366533279419e-01,2.295262366533279419e-01,9.654587507247924805e-02,1.970630288124084473e-01,1.147445291280746460e-01,2.295262366533279419e-01,2.065779119729995728e-01,2.112769186496734619e-01,2.295262366533279419e-01,1.620538532733917236e-01,9.296006709337234497e-02,1.607877761125564575e-01,9.146203100681304932e-02,2.357360348105430603e-02,3.685098513960838318e-02,1.125003695487976074e-01,2.295262366533279419e-01,2.228958606719970703e-01,7.613077014684677124e-02,1.134036630392074585e-01,2.248319387435913086e-01,2.002653181552886963e-01,1.284025907516479492e-01,2.295262366533279419e-01,2.295262366533279419e-01,1.041470840573310852e-01,1.602074503898620605e-01,1.912284642457962036e-01,1.091022863984107971e-01
1.227565109729766846e-01,5.142036825418472290e-02,4.112982377409934998e-02,5.654365569353103638e-02,2.666200101375579834e-01,2.666200101375579834e-01,8.194868266582489014e-02,8.495779335498809814e-02,5.321359634399414062e-02,1.705443710088729858e-01,3.598460182547569275e-02,3.421236202120780945e-02,8.825498074293136597e-02,1.744811236858367920e-01,2.666200101375579834e-01,2.472541332244873047e-01,1.399710029363632202e-01,3.870524466037750244e-02,6.617615371942520142e-02,7.992334663867950439e-02,1.000842377543449402e-01,1.790065467357635498e-01,2.666200101375579834e-01,2.666200101375579834e-01,2.666200101375579834e-01,1.001130193471908569e-01,8.668986707925796509e-02,1.434616297483444214e-01,2.666200101375579834e-01,2.400587201118469238e-01,2.396402209997177124e-01,1.808784306049346924e-01,1.332740485668182373e-01,2.576382271945476532e-02,8.755657076835632324e-02,2.149662971496582031e-01
2.179019898176193237e-01,1.487129032611846924e-01,2.149009704589843750e-01,2.197547852993011475e-01,1.175724491477012634e-01,1.196901872754096985e-01,2.700123786926269531e-01,2.700123786926269531e-01,1.087279096245765686e-01,1.467750817537307739e-01,4.963926598429679871e-02,5.520567297935485840e-02,1.268835216760635376e-01,2.199216745793819427e-02,1.070959344506263733e-01,2.700123786926269531e-01,8.022877573966979980e-02,1.853424459695816040e-01,3.713976219296455383e-02,6.432584673166275024e-02,1.909589581191539764e-02,4.298996925354003906e-02,1.227836534380912781e-01,1.657578051090240479e-01,2.700123786926269531e-01,2.700123786926269531e-01,2.700123786926269531e-01,9.187591820955276489e-02,7.968869805335998535e-02,8.506885915994644165e-02,5.555620416998863220e-02,9.371034801006317139e-02,9.632631391286849976e-02,2.700123786926269531e-01,2.700123786926269531e-01,1.528139412403106689e-01
1.479169875383377075e-01,6.193283945322036743e-02,1.942095011472702026e-01,2.161775529384613037e-01,2.255931794643402100e-01,8.525981754064559937e-02,7.284969091415405273e-02,1.196398138999938965e-01,4.527041688561439514e-02,2.255931794643402100e-01,5.963171273469924927e-02,2.106071561574935913e-01,1.078649237751960754e-01,1.772089600563049316e-01,2.216370254755020142e-01,1.663303375244140625e-01,1.049321070313453674e-01,1.204779893159866333e-01,2.255931794643402100e-01,9.540541470050811768e-02,2.255931794643402100e-01,2.255931794643402100e-01,2.255931794643402100e-01,1.522504538297653198e-01,1.139408871531486511e-01,1.086818054318428040e-01,2.255931794643402100e-01,1.160371825098991394e-01,1.190756782889366150e-01,7.836362719535827637e-02,2.255931794643402100e-01,1.555513441562652588e-01,1.900011748075485229e-01,1.905718743801116943e-01,1.782712936401367188e-01,2.030699700117111206e-01
1.902797222137451172e-01,2.184334695339202881e-01,2.450793534517288208e-01,2.450793534517288208e-01,8.500925451517105103e-02,1.153885200619697571e-01,3.120901063084602356e-02,3.114796616137027740e-02,0.000000000000000000e+00,2.621961385011672974e-02,1.736146025359630585e-02,2.061789780855178833e-01,2.450793534517288208e-01,2.450793534517288208e-01,1.705331504344940186e-01,4.370272904634475708e-02,1.990894414484500885e-02,0.000000000000000000e+00,7.198511064052581787e-02,2.128004580736160278e-01,2.450793534517288208e-01,1.933983415365219116e-01,2.450793534517288208e-01,6.454465538263320923e-02,1.161979585886001587e-01,2.450793534517288208e-01,2.450793534517288208e-01,1.122708767652511597e-01,2.450793534517288208e-01,1.842981874942779541e-01,1.739702224731445312e-01,2.450793534517288208e-01,9.721238911151885986e-02,1.204335987567901611e-01,4.544841125607490540e-02,9.837009757757186890e-02
1.985931396484375000e-01,1.111646145582199097e-01,7.290588319301605225e-02,8.731433749198913574e-02,2.359528243541717529e-01,2.359528243541717529e-01,1.570836156606674194e-01,1.352422684431076050e-01,1.115334555506706238e-01,2.359528243541717529e-01,2.264354228973388672e-01,1.710178405046463013e-01,1.148456186056137085e-01,2.026607692241668701e-01,1.497629284858703613e-01,2.359528243541717529e-01,6.262290477752685547e-02,1.251132935285568237e-01,2.359528243541717529e-01,1.331959068775177002e-01,1.728977411985397339e-01,8.299577236175537109e-02,9.780934453010559082e-02,1.002871617674827576e-01,2.324750870466232300e-01,1.440217792987823486e-01,1.371988654136657715e-01,9.432713687419891357e-02,7.911397516727447510e-02,1.212851107120513916e-01,1.540120989084243774e-01,2.076485008001327515e-01,2.359528243541717529e-01,2.359528243541717529e-01,2.110912650823593140e-01,6.584886461496353149e-02
1.174372062087059021e-01,1.484838277101516724e-01,5.278472602367401123e-02,9.555323421955108643e-02,1.309066861867904663e-01,6.359789520502090454e-02,1.009173914790153503e-01,1.227198913693428040e-01,9.849859029054641724e-02,2.480161041021347046e-01,2.910911664366722107e-02,6.970348954200744629e-02,9.675020724534988403e-02,7.533789426088333130e-02,2.480161041021347046e-01,2.480161041021347046e-01,2.480161041021347046e-01,1.324685662984848022e-01,2.480161041021347046e-01,2.480161041021347046e-01,1.184530481696128845e-01,2.480161041021347046e-01,2.480161041021347046e-01,1.394308358430862427e-01,1.868493556976318359e-01,2.480161041021347046e-01,4.225307703018188477e-02,5.612944066524505615e-02,7.469503581523895264e-02,2.066910453140735626e-02,1.032425239682197571e-01,1.179876476526260376e-01,2.480161041021347046e-01,2.320053279399871826e-01,2.336463332176208496e-01,1.743049323558807373e-01
1.350429356098175049e-01,6.307268142700195312e-02,2.524133920669555664e-01,1.875353604555130005e-01,2.100648432970046997e-01,2.056488692760467529e-01,1.311646699905395508e-01,1.489006429910659790e-01,1.774220913648605347e-01,7.845530658960342407e-02,1.321212649345397949e-01,1.270160377025604248e-01,7.338370382785797119e-02,7.017358392477035522e-02,2.311080992221832275e-01,1.866510361433029175e-01,9.095366299152374268e-02,2.524133920669555664e-01,2.356619238853454590e-01,1.792325526475906372e-01,1.383159309625625610e-01,9.507268667221069336e-02,9.684865921735763550e-02,7.852820307016372681e-02,2.524133920669555664e-01,2.524133920669555664e-01,2.524133920669555664e-01,1.945328563451766968e-01,1.379591524600982666e-01,1.158133521676063538e-01,1.191239506006240845e-01,1.403803676366806030e-01,1.202702373266220093e-01,1.372675448656082153e-01,2.070818692445755005e-01,9.192984551191329956e-02
